id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
193,Metal Gear Solid V: The Phantom Pain,https://www.imdb.com/title/tt2370518/?ref_=adv_li_tt,2015,M,8.8,"7,478","After awakening from a nine year coma, Big Boss forms a new mercenary group called, Diamond Dogs, and teams up with his former rival, Ocelot, to track down the men responsible for the destruction of MSF.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
194,Metal Gear Solid V: The Phantom Pain,https://www.imdb.com/title/tt2370518/?ref_=adv_li_tt,2015,M,8.8,"7,477","After awakening from a nine year coma, Big Boss forms a new mercenary group called, Diamond Dogs, and teams up with his former rival, Ocelot, to track down the men responsible for the destruction of MSF.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195,Star Wars: The Force Unleashed,https://www.imdb.com/title/tt1024923/?ref_=adv_li_tt,2008,T,8,"7,401","Darth Vader's secret apprentice, codenamed Starkiller, is trained in the Dark Side to defeat the enemies of the Empire, but must find his own path when his master betrays him.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
196,Kingdom Hearts,https://www.imdb.com/title/tt0322968/?ref_=adv_li_tt,2002,E,9.2,"7,349","When his world is destroyed and his friends mysteriously disappear, a young boy named Sora is thrust into a quest to find his missing friends and prevent the armies of darkness from destroying many other worlds.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
197,Battlefield 4,https://www.imdb.com/title/tt2853116/?ref_=adv_li_tt,2013,M,7.7,"7,182","In Battlefield 4, players once again step into the role of the U.S. Marines. They will experience nail biting single player missions and competitive multiplayer action ranging from areas across the world.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198,Uncharted: The Lost Legacy,https://www.imdb.com/title/tt6304452/?ref_=adv_li_tt,2017,T,8.5,"7,177","Chloe returns in The Lost Legacy on the hunt for an ancient Indian artifact, the fabled Tusk of Ganesh. To help uncover the Tusk and keep it out of the hands of a ruthless warmonger, she enlists the help of mercenary Nadine Ross.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
199,Uncharted: The Lost Legacy,https://www.imdb.com/title/tt6304452/?ref_=adv_li_tt,2017,T,8.5,"7,173","Chloe returns in The Lost Legacy on the hunt for an ancient Indian artifact, the fabled Tusk of Ganesh. To help uncover the Tusk and keep it out of the hands of a ruthless warmonger, she enlists the help of mercenary Nadine Ross.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
200,Kingdom Hearts II,https://www.imdb.com/title/tt0390163/?ref_=adv_li_tt,2005,E10+,9.3,"7,168","Sora and friends face mysterious new enemies as they continue their journey to save all worlds, and find Riku and King Mickey.",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
201,The Wolf Among Us,https://www.imdb.com/title/tt3186880/?ref_=adv_li_tt,2013,M,8.9,"7,151","As Bigby Wolf, the big bad wolf in human form, you will discover that the brutal, bloody murder of a Fable is just a taste of things to come when another dead Fable is found which starts the hunt for a serial killer.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
202,The Wolf Among Us,https://www.imdb.com/title/tt3186880/?ref_=adv_li_tt,2013,M,8.9,"7,149","As Bigby Wolf, the big bad wolf in human form, you will discover that the brutal, bloody murder of a Fable is just a taste of things to come when another dead Fable is found which starts the hunt for a serial killer.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
203,The Legend of Zelda: Breath of the Wild,https://www.imdb.com/title/tt3253986/?ref_=adv_li_tt,2017,E10+,9.4,"7,145","After a century of hibernation, Link reawakens to once again save a ruined Hyrule from a great evil.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
204,The Legend of Zelda: Breath of the Wild,https://www.imdb.com/title/tt3253986/?ref_=adv_li_tt,2017,E10+,9.4,"7,143","After a century of hibernation, Link reawakens to once again save a ruined Hyrule from a great evil.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
205,The Legend of Zelda: Breath of the Wild,https://www.imdb.com/title/tt3253986/?ref_=adv_li_tt,2017,E10+,9.4,"7,138","After a century of hibernation, Link reawakens to once again save a ruined Hyrule from a great evil.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
206,The Walking Dead: Season Two,https://www.imdb.com/title/tt3390964/?ref_=adv_li_tt,2013,M,8.7,"7,130","Left to fend for herself, Clementine has been forced to learn how to survive in a world gone mad. Many months have passed and she is in search of safety.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
207,Assassin's Creed: Odyssey,https://www.imdb.com/title/tt8545606/?ref_=adv_li_tt,2018,M,8.5,"7,037","Set in 431 BC during the Pelopenesian War, play as either a male or female mercenary as you embark on your own epic odyssey to become a legendary Spartan hero in a world where every choice matters.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
208,Assassin's Creed: Odyssey,https://www.imdb.com/title/tt8545606/?ref_=adv_li_tt,2018,M,8.5,"7,036","Set in 431 BC during the Pelopenesian War, play as either a male or female mercenary as you embark on your own epic odyssey to become a legendary Spartan hero in a world where every choice matters.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
209,Assassin's Creed: Odyssey,https://www.imdb.com/title/tt8545606/?ref_=adv_li_tt,2018,M,8.5,"7,034","Set in 431 BC during the Pelopenesian War, play as either a male or female mercenary as you embark on your own epic odyssey to become a legendary Spartan hero in a world where every choice matters.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
210,Resident Evil 2,https://www.imdb.com/title/tt7826034/?ref_=adv_li_tt,2019,M,9.1,"7,033","Re-imagining of Resident Evil 2 (1998), with a third-person over-the-shoulder view, new details, rearranged and new areas, no more loading screen doors, new puzzle solving opportunities, a gunpowder crafting mechanic and more.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
211,Resident Evil 2,https://www.imdb.com/title/tt7826034/?ref_=adv_li_tt,2019,M,9.1,"7,032","Re-imagining of Resident Evil 2 (1998), with a third-person over-the-shoulder view, new details, rearranged and new areas, no more loading screen doors, new puzzle solving opportunities, a gunpowder crafting mechanic and more.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
212,Resident Evil 2,https://www.imdb.com/title/tt7826034/?ref_=adv_li_tt,2019,M,9.1,"7,029","Re-imagining of Resident Evil 2 (1998), with a third-person over-the-shoulder view, new details, rearranged and new areas, no more loading screen doors, new puzzle solving opportunities, a gunpowder crafting mechanic and more.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
213,Assassin's Creed: Unity,https://www.imdb.com/title/tt3947868/?ref_=adv_li_tt,2014,M,7.1,"6,987","Paris, 1789. You play as Arno Victor-Dorian, an assassin during the French Revolution. As the nation tears itself apart, Arno will expose the true powers behind the Revolution.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
214,Assassin's Creed: Unity,https://www.imdb.com/title/tt3947868/?ref_=adv_li_tt,2014,M,7.1,"6,986","Paris, 1789. You play as Arno Victor-Dorian, an assassin during the French Revolution. As the nation tears itself apart, Arno will expose the true powers behind the Revolution.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
215,Need for Speed: Most Wanted,https://www.imdb.com/title/tt0462448/?ref_=adv_li_tt,2005,T,8.7,"6,908","A lone street racer must use his talents to rise to the top of the Blacklist, comprised of the 15 most elite drivers in the city of Rockport.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
216,Sleeping Dogs,https://www.imdb.com/title/tt2241982/?ref_=adv_li_tt,2012,M,8.3,"6,908","Asian-American cop Wei Shen goes undercover in Hong Kong to infiltrate a Triad organization. However, he is soon torn between his duty as a police officer and the organization he helped rise through the ranks.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
217,Sleeping Dogs,https://www.imdb.com/title/tt2241982/?ref_=adv_li_tt,2012,M,8.3,"6,907","Asian-American cop Wei Shen goes undercover in Hong Kong to infiltrate a Triad organization. However, he is soon torn between his duty as a police officer and the organization he helped rise through the ranks.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
218,Far Cry 5,https://www.imdb.com/title/tt6967966/?ref_=adv_li_tt,2018,M,7.9,"6,880","A deputy is sent to the town of Hope County to arrest Joseph Seed, a corrupt evangelical religious leader who rules the town with the help of his disturbed followers.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
219,Halo 4,https://www.imdb.com/title/tt2006120/?ref_=adv_li_tt,2012,M,8.1,"6,872","After being awoken from cryogenic sleep, Master Chief crash lands on a planet infested by aliens known as Prometheans.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
220,Call of Duty: Black Ops III,https://www.imdb.com/title/tt4844106/?ref_=adv_li_tt,2015,M,6.9,"6,870",The third installment of the Call of Duty: Black Ops franchise brings the player to a dark twisted future with a built-up war storyline.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
221,Call of Duty: Black Ops III,https://www.imdb.com/title/tt4844106/?ref_=adv_li_tt,2015,M,6.9,"6,867",The third installment of the Call of Duty: Black Ops franchise brings the player to a dark twisted future with a built-up war storyline.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
222,Halo: Reach,https://www.imdb.com/title/tt1723639/?ref_=adv_li_tt,2010,M,8.6,"6,846",A highly-trained branch of the UNSC known as the Noble Team must defend the planet of Reach from a massive Covenant invasion.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
223,Call of Duty,https://www.imdb.com/title/tt0382590/?ref_=adv_li_tt,2003,T,8.6,"6,811","You play as three different Allied nations: the Americans, the British, and the Russians. From 1944 to 1945, you must answer the call of duty and defeat the domination-bent Germans.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
224,Left 4 Dead 2,https://www.imdb.com/title/tt1543024/?ref_=adv_li_tt,2009,M,8.3,"6,776",Four new survivors must make their way across the American South while surviving a zombie apocalypse.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
225,Call of Duty 2,https://www.imdb.com/title/tt0469287/?ref_=adv_li_tt,2005,T,8.5,"6,762","Call of Duty 2 recreates the big military operations of World War II (Defence of Stalingrad, invasion in Normandy and German-British war in North Africa), in a first-person perspective shooter.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
226,Star Wars: Battlefront II,https://www.imdb.com/title/tt0483168/?ref_=adv_li_tt,2005,T,8.8,"6,740",Play as the foot soldier of the galaxy's greatest factions and wage war across countless planets.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
227,Battlefield 1,https://www.imdb.com/title/tt5702630/?ref_=adv_li_tt,2016,M,8.1,"6,654","Fight your way through battles going from urban combat in a besieged French city to open spaces in the Italian Alps or frantic combats in the Arabic sand dunes. Experience large-scale battles as infantry or piloting vehicles on land, air and sea, from the tanks and bikes on the ground, to bi-planes and gigantic battleships.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
228,Battlefield 1,https://www.imdb.com/title/tt5702630/?ref_=adv_li_tt,2016,M,8.1,"6,653","Fight your way through battles going from urban combat in a besieged French city to open spaces in the Italian Alps or frantic combats in the Arabic sand dunes. Experience large-scale battles as infantry or piloting vehicles on land, air and sea, from the tanks and bikes on the ground, to bi-planes and gigantic battleships.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
229,Silent Hill 2,https://www.imdb.com/title/tt0282975/?ref_=adv_li_tt,2001,M,9.4,"6,616","After receiving a letter from his late wife, from Silent Hill, James Sunderland makes his way to the town in an attempt to find her.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
230,Silent Hill 2,https://www.imdb.com/title/tt0282975/?ref_=adv_li_tt,2001,M,9.4,"6,615","After receiving a letter from his late wife, from Silent Hill, James Sunderland makes his way to the town in an attempt to find her.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
231,Fortnite,https://www.imdb.com/title/tt8020008/?ref_=adv_li_tt,2017,T,4.9,"6,611","A cooperative shooter-survival game for up to four players to fight off zombie-like husks, defend objects with fortifications you can build, and a battle royale mode where up to 100 players fight to be the last person standing.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
232,Fortnite,https://www.imdb.com/title/tt8020008/?ref_=adv_li_tt,2017,T,4.9,"6,609","A cooperative shooter-survival game for up to four players to fight off zombie-like husks, defend objects with fortifications you can build, and a battle royale mode where up to 100 players fight to be the last person standing.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
233,Dead Space 2,https://www.imdb.com/title/tt1697062/?ref_=adv_li_tt,2011,M,8.8,"6,582","Set three years after the events of the first, Isaac Clarke's fight against a new Necromorph outbreak on the Sprawl, a space station above Saturn's largest moon, Titan.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
234,Dead Space 2,https://www.imdb.com/title/tt1697062/?ref_=adv_li_tt,2011,M,8.8,"6,581","Set three years after the events of the first, Isaac Clarke's fight against a new Necromorph outbreak on the Sprawl, a space station above Saturn's largest moon, Titan.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
235,Hitman: Absolution,https://www.imdb.com/title/tt2071475/?ref_=adv_li_tt,2012,M,8.2,"6,472","After assassinating his former handler Diana, Agent 47 goes on a mission on her request to track down a young girl named Victoria. Meanwhile, his own employers hunt him. and arms manufacturer Blake Dexter pursues Victoria.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
236,Hitman: Absolution,https://www.imdb.com/title/tt2071475/?ref_=adv_li_tt,2012,M,8.2,"6,471","After assassinating his former handler Diana, Agent 47 goes on a mission on her request to track down a young girl named Victoria. Meanwhile, his own employers hunt him. and arms manufacturer Blake Dexter pursues Victoria.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
237,Star Wars: Battlefront II,https://www.imdb.com/title/tt5710996/?ref_=adv_li_tt,2017,T,7.1,"6,438","A game based on the Star Wars Universe, taking place across multiple eras of the franchise.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
238,Star Wars: Battlefront II,https://www.imdb.com/title/tt5710996/?ref_=adv_li_tt,2017,T,7.1,"6,437","A game based on the Star Wars Universe, taking place across multiple eras of the franchise.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
239,Star Wars: Battlefront II,https://www.imdb.com/title/tt5710996/?ref_=adv_li_tt,2017,T,7.1,"6,436","A game based on the Star Wars Universe, taking place across multiple eras of the franchise.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
240,Assassin's Creed: Syndicate,https://www.imdb.com/title/tt4332798/?ref_=adv_li_tt,2015,M,7.9,"6,430","Set during the industrial revolution, play as twin assassins Jacob and Evie Frye who fight those who gain from the less privileged.",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
241,Borderlands 2,https://www.imdb.com/title/tt2385021/?ref_=adv_li_tt,2012,M,8.7,"6,360","A new group of adventurers arrives on the frontier planet Pandora. They are assassinated by Handsome Jack, the most powerful merc on the planet. One of them survives and with the help of a deranged talking robot seeks loot and revenge.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
242,Borderlands 2,https://www.imdb.com/title/tt2385021/?ref_=adv_li_tt,2012,M,8.7,"6,359","A new group of adventurers arrives on the frontier planet Pandora. They are assassinated by Handsome Jack, the most powerful merc on the planet. One of them survives and with the help of a deranged talking robot seeks loot and revenge.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
243,Injustice: Gods Among Us,https://www.imdb.com/title/tt2182384/?ref_=adv_li_tt,2013,T,8,"6,316","In an alternative universe where Superman establishes a new world order under his iron fist, Batman and other heroes must fight back against Superman and those that have pledged their allegiance to his dictatorship.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
244,Call of Duty: WWII,https://www.imdb.com/title/tt6824658/?ref_=adv_li_tt,2017,M,7.8,"6,300",You play various American servicemen and their allies in World War II as the Western Allies fight their way through Europe during and after the invasion of Normandy.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
245,The Witcher 3: Wild Hunt - Hearts of Stone,https://www.imdb.com/title/tt5547960/?ref_=adv_li_tt,2015,M,9.5,"6,255","Geralt is forced by a seemingly harmless merchant with sinister powers to complete three difficult tasks for a bored immortal, once a troubled nobleman who made a deal with the devil.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
246,Half-Life 2: Episode Two,https://www.imdb.com/title/tt0853117/?ref_=adv_li_tt,2007,M,9.1,"6,249","Gordon Freeman, along with the help of human and non-human allies, continues his fight against the ruthless alien force known as the Combine.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
247,Super Mario Bros.,https://www.imdb.com/title/tt0177266/?ref_=adv_li_tt,1985,,8.9,"6,207",A plumber named Mario and his brother Luigi travel through the Mushroom Kingdom to save the princess from the evil Bowser.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
248,Super Mario 64,https://www.imdb.com/title/tt0204657/?ref_=adv_li_tt,1996,K-A,9.1,"6,129","When the evil Bowser steals 120 power stars and traps Princess Peach within the walls of her own castle, it's up to Mario to save her once again.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
249,Saints Row: The Third,https://www.imdb.com/title/tt2124034/?ref_=adv_li_tt,2011,M,8.1,"6,104","After the Saints have transformed from a small town street gang to pop culture giants, they decide to take over another city called Steelport.",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
250,Saints Row: The Third,https://www.imdb.com/title/tt2124034/?ref_=adv_li_tt,2011,M,8.1,"6,103","After the Saints have transformed from a small town street gang to pop culture giants, they decide to take over another city called Steelport.",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
251,Left 4 Dead,https://www.imdb.com/title/tt1323932/?ref_=adv_li_tt,2008,M,8.3,"6,032","A multi player co-op in post-apocalyptic Pennsylvania, where four immune survivors, Francis, Bill, Zoey, and Louis fight through hordes of zombies and Special Infected as they make their way to extraction zones.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
252,Days Gone,https://www.imdb.com/title/tt6795336/?ref_=adv_li_tt,2019,M,8.3,"5,982","Two years after a devastating global pandemic, bounty hunter Deacon St. John faces a brutal struggle for survival, and a reason to live.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
253,Days Gone,https://www.imdb.com/title/tt6795336/?ref_=adv_li_tt,2019,M,8.3,"5,981","Two years after a devastating global pandemic, bounty hunter Deacon St. John faces a brutal struggle for survival, and a reason to live.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
254,Doom,https://www.imdb.com/title/tt1799527/?ref_=adv_li_tt,2016,M,8.5,"5,981","On Mars, a massive research facility tapping energy from hell has been overwhelmed by demonic forces. As the last DOOM Slayer, you have been resurrected to do one thing: to cleanse this world and send them back to where they came from.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
255,Doom,https://www.imdb.com/title/tt1799527/?ref_=adv_li_tt,2016,M,8.5,"5,978","On Mars, a massive research facility tapping energy from hell has been overwhelmed by demonic forces. As the last DOOM Slayer, you have been resurrected to do one thing: to cleanse this world and send them back to where they came from.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
256,Final Fantasy VIII,https://www.imdb.com/title/tt0208156/?ref_=adv_li_tt,1999,T,8.7,"5,956","A group of students at a military academy rescue a mysterious girl, who some say is the sorceress who wants to govern the universe.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
257,Final Fantasy VIII,https://www.imdb.com/title/tt0208156/?ref_=adv_li_tt,1999,T,8.7,"5,955","A group of students at a military academy rescue a mysterious girl, who some say is the sorceress who wants to govern the universe.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
258,Alan Wake,https://www.imdb.com/title/tt0466662/?ref_=adv_li_tt,2010,T,8.5,"5,903","While on vacation in the small town of Bright Falls, a struggling writer must investigate the mysterious disappearance of his wife while events from his latest manuscript, which he can't remember writing, begin to come true.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
259,Alan Wake,https://www.imdb.com/title/tt0466662/?ref_=adv_li_tt,2010,T,8.5,"5,902","While on vacation in the small town of Bright Falls, a struggling writer must investigate the mysterious disappearance of his wife while events from his latest manuscript, which he can't remember writing, begin to come true.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260,Alan Wake,https://www.imdb.com/title/tt0466662/?ref_=adv_li_tt,2010,T,8.5,"5,899","While on vacation in the small town of Bright Falls, a struggling writer must investigate the mysterious disappearance of his wife while events from his latest manuscript, which he can't remember writing, begin to come true.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
261,Mafia: The City of Lost Heaven,https://www.imdb.com/title/tt0338221/?ref_=adv_li_tt,2002,M,9.2,"5,895",You play a 1930s mobster as you act out your confession of your rise in the ranks of organized crime.,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
262,Mafia: The City of Lost Heaven,https://www.imdb.com/title/tt0338221/?ref_=adv_li_tt,2002,M,9.2,"5,894",You play a 1930s mobster as you act out your confession of your rise in the ranks of organized crime.,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
263,Resident Evil 2,https://www.imdb.com/title/tt0161941/?ref_=adv_li_tt,1998,M,9.1,"5,875","Two months after the mansion events, the deadly T-virus escapes into the streets of Raccoon City. Leon Kennedy and Claire Redfield find the police office left abandoned. In an underground facility the story of Umbrella Corp. gets unfolded.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
264,Resident Evil 2,https://www.imdb.com/title/tt0161941/?ref_=adv_li_tt,1998,M,9.1,"5,873","Two months after the mansion events, the deadly T-virus escapes into the streets of Raccoon City. Leon Kennedy and Claire Redfield find the police office left abandoned. In an underground facility the story of Umbrella Corp. gets unfolded.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
265,Spider-Man: Miles Morales,https://www.imdb.com/title/tt12496734/?ref_=adv_li_tt,2020,T,8.5,"5,843","In this sequel of Marvel's Spider-Man (2018), you can play as Miles Morales as a new and different Spider-Man while he learns some stories about his will of fighting crime and serving justice by his mentor and former hero, Peter Parker.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
266,Spider-Man: Miles Morales,https://www.imdb.com/title/tt12496734/?ref_=adv_li_tt,2020,T,8.5,"5,835","In this sequel of Marvel's Spider-Man (2018), you can play as Miles Morales as a new and different Spider-Man while he learns some stories about his will of fighting crime and serving justice by his mentor and former hero, Peter Parker.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
267,Silent Hill,https://www.imdb.com/title/tt0194376/?ref_=adv_li_tt,1999,M,9,"5,667","Harry awakes from a car crash to notice his daughter, Cheryl, vanished. As he searches for her, through the eerie town of Silent Hill, a terrifying descent into the unknown is set.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
268,World of Warcraft,https://www.imdb.com/title/tt0433664/?ref_=adv_li_tt,2004,T,8.4,"5,652",Four years have passed since the mortal races stood together against the might of the Burning Legion. Peace is fading. The lands of the world of Azeroth have once again become host to a World of Warcraft.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
269,World of Warcraft,https://www.imdb.com/title/tt0433664/?ref_=adv_li_tt,2004,T,8.4,"5,651",Four years have passed since the mortal races stood together against the might of the Burning Legion. Peace is fading. The lands of the world of Azeroth have once again become host to a World of Warcraft.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
270,Wolfenstein: The New Order,https://www.imdb.com/title/tt3382518/?ref_=adv_li_tt,2014,M,8.3,"5,608","After regaining consciousness following an injury sustained in World War II, legendary American commando, B.J. Blazkowicz, awakens from a coma in a dystopian Nazi dominated world of 1960s. He tries to locate the remnants of the resistance.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
271,Wolfenstein: The New Order,https://www.imdb.com/title/tt3382518/?ref_=adv_li_tt,2014,M,8.3,"5,607","After regaining consciousness following an injury sustained in World War II, legendary American commando, B.J. Blazkowicz, awakens from a coma in a dystopian Nazi dominated world of 1960s. He tries to locate the remnants of the resistance.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
272,Middle-Earth: Shadow of Mordor,https://www.imdb.com/title/tt3330488/?ref_=adv_li_tt,2014,M,8.2,"5,606","The family of Talion, a ranger of Gondor responsible for guarding the Black Gate of Mordor, is killed by Saurons armies, but Talion is revived with wraith-like abilities and heads into Mordor to exact his revenge.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
273,GoldenEye 007,https://www.imdb.com/title/tt0205973/?ref_=adv_li_tt,1997,T,9.1,"5,605",James Bond must track down agent-turned-terrorist Alec Trevelyan to stop the launch of a powerful satellite. Play the game that set the stage for the First-person shooter genre on the console.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
274,Deus Ex: Human Revolution,https://www.imdb.com/title/tt1319708/?ref_=adv_li_tt,2011,M,8.6,"5,602","After a shadowy black ops team kidnaps several scientists security manager Adam Jensen was sworn to protect, he must harness the power of his new-found cybernetic augmentations to save their lives.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
275,Gears of War 2,https://www.imdb.com/title/tt1288501/?ref_=adv_li_tt,2008,M,8.7,"5,502",Marcus Fenix and his COG Delta Squad fight against the Locust army to prevent them from sinking the cities of planet Sera.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
276,Limbo,https://www.imdb.com/title/tt1754134/?ref_=adv_li_tt,2010,T,8.3,"5,502",A boy wakes up in a forest and sets off to find his sister.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
277,Limbo,https://www.imdb.com/title/tt1754134/?ref_=adv_li_tt,2010,T,8.3,"5,499",A boy wakes up in a forest and sets off to find his sister.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
